0,1,2,3,4,5
,1.956870328284469,2.355103576565213,,2.166159286739476,2.166159286739476
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.9339477741463632,,,0.39554671788136864,1.8878224232649072
0.0,0.0,0.0,0.0,0.0,0.0
,2.05179709422312,,,1.96,2.172908762545964
0.0,0.0,0.0,0.0,0.0,0.0
,0.9944355459805532,,,0.5011925697825871,0.9627213637960388
0.0,0.0,0.0,0.0,0.0,0.0
,1.6,,,1.96,2.170798690507933
0.0,0.0,0.0,0.0,0.0,0.0
,1.0199087595217975,0.14479656705950988,,0.3397535883801831,0.30554451035142305
0.0,0.0,0.0,0.0,0.0,0.0
,2.1191938583937695,1.3895282814756529,,1.6,1.6950019324331165
0.0,0.0,0.0,0.0,0.0,0.0
,0.35043932803978217,0.4006951558384412,,0.8532024630549082,0.9068887249659427
0.0,0.0,0.0,0.0,0.0,0.0
,1.96,1.0,,1.6,1.675709191384535
0.0,0.0,0.0,0.0,0.0,0.0
,,1.563634600096286,,1.0488417134470729,0.6208979856496932
,,2.7627514206763606,,3.048160329800348,2.7059820694966854
,,3.503407666519344,,3.252763939452877,2.97445349948082
,,3.6581945426413465,,4.07761442691643,4.299939091877408
,,2.1458724858821974,,1.306685752255904,0.9008290771041052
,,2.641440969325002,,3.5300073079055285,3.485761334530814
,,1.9249599947308416,,3.1404453009547315,2.895498029989884
,,3.4688204669769864,,4.077772383379142,4.289269759869641
,0.0,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.1143670577661622,0.04203439196573009,,0.8923098891881553,0.7708926181327601
,2.173326614511165,1.269366181194402,,1.6,1.8674656460999943
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.269583365810622,0.3224312579455276,,1.1280056834721146,0.5844626734526782
,1.96,1.0,,1.6,1.8890309846949904
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.5309298716888555,0.5987143913552131,,0.7101214301817842,0.8651962636950502
,2.1751965781123266,2.3793103248775647,,2.302673045854213,2.302673045854213
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.0617823845454208,1.0988754211469869,,0.7569570105994425,0.4815144983391876
0.0,0.0,0.0,0.0,0.0,0.0
,1.919550619828689,2.418759912686243,,2.1355220643436046,2.1355220643436046
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,1.8008384332950862,,1.3879843385133808,1.5404087327252716
,,3.0742729869877463,,3.4428677000239705,3.7429475870134814
,,2.5636881560683618,,3.6684667229908254,2.845089449757892
,,3.5566042811120098,,4.0680417925396535,4.256348058743314
,,2.2568666632371515,,1.8138159773374685,2.085242854276515
,,1.77689836151107,,3.291509668850406,3.148354328174676
,,2.5341391751002496,,2.8133297559023958,3.240667197383228
,,3.449950720008602,,4.067709536849367,4.227221319162639
,0.6581243077896076,1.103483921659497,,0.6963713932060582,0.5858059917826464
0.0,0.0,0.0,0.0,0.0,0.0
,2.154843334935147,2.3819562436246535,,2.294021732864263,2.294021732864263
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.7592008564470067,,,0.6517440212709813,0.7119970024506691,0.5415312109361414
2.463678955305789,,,2.3011520747794747,2.379139614942844,2.379139614942844
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,0.65607033896359,0.0,0.0
,,,1.7839319442955517,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,0.1435992502452766,0.0,0.0
,,,1.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9008622612870836,,,0.4631989683786325,1.328184005098485,0.9939358509492832
2.355584831268465,,,1.9591691159452624,2.1740535144240942,2.173432962219924
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.7148021129134383,,,0.9653884038032272,1.51752070484317,1.281886912691836
0.0,0.0,0.0,0.0,0.0,0.0
2.4827702786230423,,,2.3054441513020656,2.382984964502078,2.382984964502078
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9331107580593359,,,0.9740594280899786,1.2238847077848751,1.5887669679192924
2.280565418171632,,,2.700927155638224,0.9577314542555644,0.8943217045579696
2.31108092543809,,,2.2978272008589227,2.4468956454624387,2.4205353539077503
3.486604364392221,,,4.2494237603088845,2.4517147343647205,2.4392484498393894
1.8515600362866151,,,1.9487145972034607,1.2646765180391009,0.5682907948200205
2.032748530661784,,,2.5790009740624846,1.1486370740126215,1.535421855998829
2.984316937589824,,,2.7349317555212633,2.445376756426869,2.4199497965393424
3.4921846309834637,,,4.080588681712629,2.4562855213644683,2.4288798220050194
1.4794460579052038,,,1.6605370439935854,1.9361257275819743,1.2332988483862517
3.5767242721262686,,,3.630490369241869,3.785426886901596,3.9318284498306615
2.934157617994783,,,3.4876249029932995,3.34487855441464,3.0565852628123773
4.6544358726033215,,,4.322284673999493,4.614357644850077,4.614357644850077
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,0.6322636754846571,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,1.82736603560878,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,0.6456704549173722,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,,1.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.3931132385817993,,,1.7266014029856842,1.461737010531744,1.4555585427534832
2.218548645301232,,,2.23390782811974,2.4625542723359035,2.3862740855366766
1.939963509804541,,,2.9515857795494402,1.5036365501889413,1.3131694458581689
3.4920479596330734,,,4.251613249816563,2.4646450149154258,2.460643047907209
1.9228118580596385,,,1.3657133526002636,1.3748093048405177,1.101905618699479
3.089078969450658,,,3.1009416168550317,2.4704740762633346,2.4087625314233034
1.563411111079958,,,3.0782111801293803,1.227924841885998,1.6286334103671245
3.486143276066811,,,4.080275290079881,2.4644781578091384,2.4203834770917183
1.6961572625315016,,,,0.5374683006978329,0.8840717572362076
2.6967205247915365,,,,2.494606719433188,2.4944390440615347
2.3271896845981783,,,,1.2708656166397698,1.462280684700329
3.4632760520436303,,,,2.4885358306658243,2.4866588976182564
0.992454743795402,,,,1.164741548601998,1.795479766888766
2.665575546103407,,,,2.4945962568930398,2.494637382969314
2.693085282630163,,,,0.682518030931115,1.1756873592938732
3.4548847499658013,,,,2.485985409076435,2.4868923395693265
1.4074057091079941,,,1.047048263367695,1.4224554188253626,1.1170406329213054
0.0,0.0,0.0,0.0,0.0,0.0
2.4423314071895703,,,1.9424335675507505,2.162025537384196,2.162025537384196
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
3.1966417304096484,,,1.637615636738022,2.1061269474734776,2.2093125734557937
3.362372763727917,,,3.0730651971459846,3.0389143531167973,3.8456237706158354
3.491232786623883,,,2.7957859618951217,2.9785265096399685,3.3104400529351308
4.65137949336841,,,4.418225957635248,4.646377790420763,4.646377790420763
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.8951097076972785,,,,0.9166945992295276,1.568349504856269
2.179415920202491,,,,0.4430561570336167,1.3326547260495931
2.476648564470976,,,,2.493142347786083,2.4908513227890268
3.4474091519000667,,,,2.4824299443965447,2.4691102147331487
1.3359541051722332,,,,0.8841775392220844,0.5706770597791886
1.3903390725655922,,,,0.9087291000385526,1.0435930887636444
3.108381530797532,,,,2.493182440136893,2.4910449717115
3.4378212316002186,,,,2.480453287437113,2.466841283008396
1.2015420701098074,,0.957412782451132,,1.6229854359356042,1.1265467288731816
2.173756576047416,,2.3788498801175098,,2.300286600252357,2.300286600252357
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.29252254555034074,,0.6093329897402929,,0.43519171048672617,0.313778828599973
2.172025446299608,,1.3972585409025329,,1.6,1.9519582847446464
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.6494643166271811,,0.17579831742884067,,0.4149990500977924,0.5004683359284086
1.96,,1.0,,1.6,1.9480628998449083
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.6629327292658895,,0.6319355171721561,,1.022705635183963,1.3331626307397788
0.0,0.0,0.0,0.0,0.0,0.0
2.1759720895965216,,2.3830214471071574,,2.3054535859953367,2.3054535859953367
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.35005263761908256,,1.692687133696637,,1.4089455117429868,0.6222215167652569
0.0,0.0,0.0,0.0,0.0,0.0
1.8404813569014513,,2.4187705386991167,,2.156862331216756,2.156862331216756
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,1.4410277808584986,,1.1626441057025183,1.9147448167451688
,,2.648400959805314,,2.8855783159276247,3.3550954762300766
,,2.595959186622172,,3.183023262500736,3.109286454028978
,,3.9083928287719374,,4.082405095993922,4.2344821135258846
,,0.6310487030500387,,1.2476028852311205,1.19983072545782
,,2.1837794143890825,,2.351259345653651,2.4542088384191416
,,2.474964857834984,,2.9079460941944326,2.862499963208109
,,3.4625426830649513,,4.081526805907175,4.228680160609669
0.0,,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.7061189830535417,,1.022007312405859,,1.391789965958639,1.2818703923552472
1.9589414962422675,,2.395481527429876,,2.1733822964296654,2.1733822964296654
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.8011624188022077,,,,0.7652222145360106,1.3404438896323163
1.9472220122298336,,,,1.96,2.175932773947385
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.4226614603622792,,,,0.4236456957899933,0.5406755651678534
1.6,,,,1.96,2.1759525435280516
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.5664968641415429,,0.36972032911680064,,1.1175661385590152,0.2672351274008216
0.0,0.0,0.0,0.0,0.0,0.0
2.1499947281695277,,1.8423212575328165,,1.6,1.9094274661951969
0.0,0.0,0.0,0.0,0.0,0.0
0.8240120161564923,,0.8963476433250491,,0.11715773326936832,0.8243025920027417
0.0,0.0,0.0,0.0,0.0,0.0
1.96,,1.0,,1.6,1.8889936445656657
0.0,0.0,0.0,0.0,0.0,0.0
,,2.0634468172011498,,1.922364343187948,1.8492474149975224
,,3.430727137786638,,3.437045385666456,3.2563256786680954
,,2.1652594184428984,,2.734535045472432,2.516055827222515
,,4.386814940258399,,4.0816453402255695,4.355442489935308
,,2.009895190066635,,1.7098559543731966,1.7334697953478182
,,2.611415425673356,,2.6150489284152902,3.2012870687845534
,,1.8648340362944564,,2.67482031456698,2.5281211034771203
,,3.471951126319846,,4.081754778958098,4.329081449467913
1.1493329518222428,,,,0.5715964944961944,1.1208394489957263
0.0,0.0,0.0,0.0,0.0,0.0
2.090859979646774,,,,1.96,2.1213450653323505
0.0,0.0,0.0,0.0,0.0,0.0
0.9209742471816124,,,,1.0033160468127746,0.6922210448528017
0.0,0.0,0.0,0.0,0.0,0.0
1.6,,,,1.96,2.1323556574255322
0.0,0.0,0.0,0.0,0.0,0.0
