0,1,2,3,4,5,6,7,8
0.0,,0.0,,0.0,,0.9462361560872424,,1.1523759566462866
0.0,,0.0,,0.0,,1.0,,1.9
2.493223868716715,,3.2486869662040827,,1.8938092561613444,2.6757901748637605,2.5549041053493218,2.6877598143517365,2.615078769471292
2.709999999999998,,3.4389999999999983,,1.9,2.709999999999998,2.709999999999998,2.709999999999998,2.709999999999998
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3636341108212293,,2.6840210522793786,,2.57606455195801,3.2733330822863405,3.3832884009101982,3.3696463979211675,3.387982262135895
3.4389999999999983,,2.709999999999998,,2.7099999999999986,3.4389999999999983,3.4389999999999983,3.4389999999999983,3.4389999999999983
0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.843527292612008,,2.4560768568239424,2.5461568502002403,,,1.895485291300394,0.4836928765265217,
1.9,,2.7099999999999986,2.709999999999998,,,1.9,1.0,
0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.701267005443902,,1.7736127842892166,2.9817867510788596,,2.6871220325854503,2.5897329319287232,2.2836726662097258,2.382270104189107
2.7099999999999986,,1.9,3.4389999999999983,,2.7099999999999986,2.7099999999999986,2.7099999999999986,2.7099999999999986
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8492495576116235,2.4197855535319173,,,2.7041087462519875,3.2799268771960564,3.4166923613972098,3.3895897996776085,3.3877815208993844
3.4389999999999983,2.709999999999998,,,2.709999999999998,3.4389999999999983,3.4389999999999983,3.4389999999999983,3.4389999999999983
0.0,0.0,,,0.0,0.6626566101895539,,,1.7942362848264006
0.0,0.0,,,0.0,1.0,,,1.9
2.469464303239634,3.4238682204362223,,,1.4360551049242845,2.6084758933553824,2.510404387175304,2.489745092986193,2.0658600227454254
2.709999999999998,3.4389999999999983,,,1.9,2.709999999999998,2.709999999999998,2.709999999999998,2.709999999999998
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2765285549620264,1.895602095989066,,2.7776194145607165,,2.112544323636368,2.5429541448845208,2.0936882747881445,2.655581205874001
2.709999999999998,1.9,,3.4389999999999983,,2.709999999999998,2.709999999999998,2.709999999999998,2.709999999999998
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.354123024198937,2.4893283842299416,,2.5280755748559627,,1.6605212359311232,,0.997267078521892,
1.9,2.709999999999998,,2.709999999999998,,1.9,,1.0,
