0,1,2,3,4,5
,,,1.5,0.0,0.0
,,,0.0,0.0,0.0
,,,1.5,0.0,0.0
,0.0,,0.0,0.0,0.0
,1.9297186057546907,,1.75,1.875,1.875
,0.0,0.0,0.0,0.0,0.0
,1.929975171331801,,1.75,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.9375,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
,1.9375,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,,0.0,0.0,0.0
,1.875,,1.875,1.8540535391544775,1.9266274592329409
,1.875,,1.875,1.854188590316701,1.926336852209416
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.9266980209364024,,1.7096661698985072,1.85403802120958,1.926280276520318
,2.962962379603894,,3.463125064500673,1.8545119453657826,1.9266826533717256
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.5,,0.71875,0.0,0.0
,3.86615555060741,,3.7314385742205296,3.8657001656861407,3.8657001656861407
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.9375,,1.9375,1.96875,1.96875
,1.9375,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.9375,1.9375,,1.75,1.875
,0.0,0.0,0.0,0.0,0.0
,1.9375,1.9375,,1.75,1.875
,0.0,,,0.0,0.0
,1.5,,,1.75,1.875
,0.0,,,0.0,0.0
,1.5,,,1.75,1.875
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0
,1.75,1.927918969087939,,1.875,1.875
,0.0,0.0,0.0,0.0,0.0
,1.75,1.9279861718161766,,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,1.9375,1.9375,,1.75,1.875
,1.9375,1.9375,,1.75,1.875
,0.0,,,0.0,0.0
,0.0,,,0.0,0.0
,1.5,,,1.75,1.875
,1.5,,,1.75,1.875
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,1.875,1.875,,1.5,1.75
,1.875,1.875,,1.5,1.75
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,1.75,1.0,,1.5,1.75
,1.75,1.0,,1.5,1.75
0.0,0.0,0.0,0.0,0.0,0.0
,0.875,0.875,,1.427213191986084,0.875
,0.5,0.5,,0.5,0.0
,3.7265580711875383,3.8659676394955107,,3.463959768625484,3.731958888680138
0.0,0.0,0.0,0.0,0.0,0.0
,,1.850011934560317,,1.7014144659042358,1.425536870956421
0.0,0.0,0.0,0.0,0.0,0.0
,,2.9280371105308602,,3.463989276076719,3.731958934355175
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,,0.0,0.0
,1.875,1.875,,1.5,1.75
,0.0,0.0,,0.0,0.0
,1.875,1.875,,1.5,1.75
,0.0,0.0,,0.0,0.0
,1.75,1.0,,1.5,1.75
,0.0,0.0,,0.0,0.0
,1.75,1.0,,1.5,1.75
0.0,0.0,0.0,0.0,0.0,0.0
,1.875,1.96875,,1.9375,1.9375
,0.0,0.0,0.0,0.0,0.0
,1.875,1.96875,,1.9375,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0
,1.75,1.9263038738462401,,1.875,1.875
,1.75,1.9262196563607898,,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,0.71875,0.0,0.0,0.0,0.0
,0.9375,0.875,,1.4350355863571167,1.15625
,3.732354997918449,3.8657001656861407,,3.4630854105189504,3.7314385742205207
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,1.849176024771214,,1.7018710672855377,1.4213789701461792
,,2.926788960991588,,3.463126590002511,3.731451424845514
,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0
,1.875,1.96875,,1.9375,1.9375
,1.875,1.96875,,1.9375,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9375,,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
1.9375,,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
,,,0.0,0.0,0.0
,,,1.5,0.0,0.0
,,,0.0,0.0,0.0
,,,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9278926891228472,,,1.75,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
1.9279854391342608,,,1.75,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9375,,,1.9375,1.96875,1.96875
1.9375,,,1.9375,1.96875,1.96875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.875,,,1.875,1.8124710896183969,1.906231822352148
1.875,,,1.875,1.8124713085194302,1.9062320588256054
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9062290756226714,,,1.6249520682538294,1.812469638193211,1.9062304386384459
2.953114929251842,,,3.4531164317962775,1.8124737737947128,1.9062339389281038
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
3.865955880326184,,,3.7265580722091483,3.8632789163366037,3.8632789163366037
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
,,,0.0,0.0,0.0
,,,0.0,0.0,0.0
,,,1.5,0.0,0.0
,,,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.875,,,1.875,1.8613585332313383,1.930306512204213
0.0,,,0.0,0.0,0.0
1.875,,,1.875,1.8615067773682565,1.9302178910092378
0.0,0.0,0.0,0.0,0.0,0.0
1.9296607207084286,,,1.724173514380045,1.8611973117072114,1.9300277586372359
0.0,0.0,0.0,0.0,0.0,0.0
2.9647886682756015,,,3.4648255815380002,1.86129246572576,1.9300555544506945
0.0,0.0,0.0,0.0,0.0,0.0
1.96875,,,1.875,1.9277860710481276,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
1.96875,,,1.875,1.9279058398607511,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
1.855940214335353,,,,1.927818201586644,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
2.92803071955315,,,,1.927873707547716,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9262258094220437,,,1.75,1.875,1.875
1.9264984376141887,,,1.75,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5,,,0.625,0.5,0.0
0.5,0.0,0.0,0.0,0.0,0.0
3.8657001656861407,,,3.732355165619898,3.866155704828001,3.866155704828001
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
1.96875,,,1.875,1.9266292116163417,1.9375
1.96875,,,1.875,1.9266778748134938,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.8544426963492662,,,,1.9266208721893938,1.9375
2.9268495643040384,,,,1.926554454757995,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
1.875,,1.96875,,1.9375,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
1.875,,1.96875,,1.9375,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,,0.0,0.0
1.875,,1.875,,1.5,1.75
0.0,,0.0,,0.0,0.0
1.875,,1.875,,1.5,1.75
0.0,,0.0,,0.0,0.0
1.75,,1.0,,1.5,1.75
0.0,,0.0,,0.0,0.0
1.75,,1.0,,1.5,1.75
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.875,,1.96875,,1.9375,1.9375
1.875,,1.96875,,1.9375,1.9375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0
1.75,,1.9062312033409876,,1.875,1.875
1.75,,1.9062321939327198,,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.875,,0.75,,1.1871333122253418,0.875
3.7319378930475344,,3.8632789163366037,,3.4531165175388083,3.726558071187516
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
,,1.812240290334486,,1.6246002912521362,1.249938726425171
,,2.906234541968561,,3.4531165144939857,3.7265580691440903
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.75,,1.929931325698702,,1.875,1.875
0.0,,0.0,,0.0,0.0
1.75,,1.9300362792793628,,1.875,1.875
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.9375,,1.9375,,1.75,1.875
0.0,,0.0,,0.0,0.0
1.9375,,1.9375,,1.75,1.875
0.0,,,,0.0,0.0
1.5,,,,1.75,1.875
0.0,,,,0.0,0.0
1.5,,,,1.75,1.875
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
1.875,,1.875,,1.5,1.75
1.875,,1.875,,1.5,1.75
0.0,,0.0,,0.0,0.0
0.0,,0.0,,0.0,0.0
1.75,,1.0,,1.5,1.75
1.75,,1.0,,1.5,1.75
0.0,0.0,0.0,0.0,0.0,0.0
0.9375,,0.9375,,1.582259863615036,1.15625
0.0,0.0,0.0,0.0,0.0,0.0
3.7314127108749053,,3.866133981065751,,3.464974453357242,3.732355165617539
0.0,0.0,0.0,0.0,0.0,0.0
,,1.857810855895164,,1.7104781866073608,1.4506529569625854
0.0,0.0,0.0,0.0,0.0,0.0
,,2.9304455324447165,,3.464974465649503,3.7323552494623518
0.0,,0.0,0.0,0.0,0.0
0.0,,0.0,,0.0,0.0
1.9375,,1.9375,,1.75,1.875
1.9375,,1.9375,,1.75,1.875
0.0,,,,0.0,0.0
0.0,,,,0.0,0.0
1.5,,,,1.75,1.875
1.5,,,,1.75,1.875
