0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
2.1510320986513034,,2.7792084878503043,,,,1.2293856482435015,,,,,,,,,,,,1.7061953875730524,,2.8063132036985223,2.53323058185357,,,1.7764833847018855,,,,,,,,,,,,,,2.1082710001427976,2.2093540956585613,,,1.7764833846814687,,,,,,,,,,,,1.8391658372305049,,2.9665600441279714,3.0070589000854815,,,3.377433526469849,1.9902955519999999,,,,,,,,,,,,,,,,,2.437389209307885,2.9004774226683283,
2.4331425920205105,,2.9272146165489685,,,,1.799981719207678,,,,,,,,,,,,2.4399269242545865,,2.9408868951607485,2.932607975520773,,,1.799981719207786,,,,,,,,,,,,,,2.4399504458311774,2.4332154063071605,,,1.7999890315246283,,,,,,,,,,,,2.1005598064488904,,2.9871587212773454,3.0381655607160343,,,3.1678747132214933,1.9813305801757832,,,,,,,,,,,,,,,,,3.4342367583227182,2.1976348940658763,
1.7513144130574974,,2.0464713655161018,,,,1.4399969279999911,,,,,,,,,,,,1.815999311643392,,2.0748355134280785,2.0741530213094865,,,0.9116682239921357,,,,,,,,,,,,,,1.815999978698544,1.1614034054718405,,,1.1999999999998952,,,,,,,,,,,,0.8,,1.36853377006031,1.3635581962276009,,,1.371520870993468,0.8,,,,,,,,,,,,,,,,,1.4400000000000002,0.9756517148242384,
2.4130548561937712,,2.916722142465001,,,,1.799346944776873,,,,,,,,,,,,2.4376683873665805,,2.9298544223850502,2.9263495522011107,,,1.7993469546034526,,,,,,,,,,,,,,2.4380434872000736,2.4320452509130184,,,1.7993469563838187,,,,,,,,,,,,2.7993464758424365,,3.4347359470828693,3.434318356756752,,,3.4313433545239267,1.9999999814247909,,,,,,,,,,,,,,,,,3.5978231879556497,3.4343180618014983,
0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5809126966745537,1.4269718218130671,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7533438672892598,1.7533439734575804,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2703557772748386,,1.7345431370314617,,,2.2283499881756734,2.320262314644744,2.3213373325799407,2.3234713274251377,,,,,,,,,,2.117783914657572,,1.7533439946912441,1.975454824880413,,2.304341271026172,2.340912452040226,1.5439843636729234,1.5106824809074548,,,,,,,,,,,,1.7595482101366169,2.0562349494059777,,,,,,,,,,,,,,,3.5322115188488192,,3.332523061019243,2.7778609288676965,,3.5082567816198016,2.3161102828469207,3.5337586510292898,2.7079033280698224,,,,,,,,,,,,3.0867297974904324,4.332574778084152,,,,,
2.439772098773586,,1.7999817192075889,,,2.4397720987760647,2.4397720987760647,2.4397720987760647,2.4397720987760647,,,,,,,,,,2.4399233942436003,,1.799981719207735,2.439837091169996,,2.4399277527496337,2.439927752749686,2.43992779205181,2.4399325998364234,,,,,,,,,,,,1.7999817192077343,2.439846196920505,,,,,,,,,,,,,,,3.818357650826204,,3.337000315351313,3.2670730737011984,,3.604890058472369,3.5848412043117612,3.7675647790764417,3.823039449053289,,,,,,,,,,,,3.5914024330699883,4.279847245162484,,,,,
